State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage,date_updated
"Connecticut","2025-02-08","All Results","9.708074696255839","6.654152584212768","7.646132415324046","Very High",,"2025-12-11T08:29:03.022Z"
"Delaware","2025-07-26","1 Year","3.9974765370858623","2.573653627532112","2.9199987503813305","Moderate",,"2025-12-11T08:29:03.022Z"
"Guam","2023-08-12","All Results","2.1712190850138624","4.529673100086283","4.687342224243508","Low",,"2025-12-11T08:29:03.022Z"
"Guam","2025-07-05","All Results","3.662842327082554","1.7333810455201903","2.611985250373551","Moderate",,"2025-12-11T08:29:03.022Z"
"Guam","2024-01-06","All Results",,"13.617203836464467","12.46780134090396","No Data",,"2025-12-11T08:29:03.022Z"
"Hawaii","2023-03-18","All Results","1.7818165967495618","4.162066913920439","5.385556952182535","Very Low",,"2025-12-11T08:29:03.022Z"
"Hawaii","2023-08-12","All Results","6.841221686804704","4.529673100086283","4.687342224243508","High",,"2025-12-11T08:29:03.022Z"
"Hawaii","2022-12-03","All Results","2.419331291890213","8.461830799741094","10.989667407521162","Low",,"2025-12-11T08:29:03.022Z"
"Hawaii","2024-08-24","All Results","6.871740568768536","9.694130086056498","9.567212957039644","High",,"2025-12-11T08:29:03.022Z"
"Idaho","2022-10-08","All Results","4.503666993209814","3.228093562073017","3.6549818144264252","Moderate",,"2025-12-11T08:29:03.022Z"
"Illinois","2025-02-22","1 Year","3.5636577724990204","4.916088051120338","5.33645607099748","Moderate",,"2025-12-11T08:29:03.022Z"
"Illinois","2025-10-25","45 Days","1.0208445522076068","1.2487061468048912","1.1763942965965457","Very Low",,"2025-12-11T08:29:03.022Z"
"Indiana","2023-11-25","All Results","9.092151051563036","6.771734004804718","12.448550750201441","Very High",,"2025-12-11T08:29:03.022Z"
"Kentucky","2022-09-24","All Results","7.387432099179124","5.056950043938663","3.9676287269729875","High",,"2025-12-11T08:29:03.022Z"
"Kentucky","2025-04-05","1 Year","4.450842260774408","2.4433021419641454","3.4148439287982617","Moderate",,"2025-12-11T08:29:03.022Z"
"Kentucky","2025-12-06","45 Days","5.295345464606378","2.4036715610044417","1.6188410244828932","Moderate",,"2025-12-11T08:29:03.022Z"
"Louisiana","2025-04-05","All Results","3.7135439225120757","2.4433021419641454","3.4148439287982617","Moderate",,"2025-12-11T08:29:03.022Z"
"Louisiana","2025-02-22","1 Year","4.536065162724938","4.916088051120338","5.365975343414833","Moderate",,"2025-12-11T08:29:03.022Z"
"Maine","2022-12-31","All Results","4.056594064996193","10.335479894874467","12.835027088344802","Moderate",,"2025-12-11T08:29:03.022Z"
"Maine","2025-08-02","All Results","2.0990839956907843","2.9242054217050693","2.0990839956907843","Low",,"2025-12-11T08:29:03.022Z"
"Maryland","2025-11-29","45 Days","0.8668913645644589","1.485298436964814","1.1215873840681474","Very Low",,"2025-12-11T08:29:03.022Z"
"Massachusetts","2025-11-01","1 Year","1.3071991150301852","1.146591823021084","1.3566293153268965","Very Low",,"2025-12-11T08:29:03.022Z"
"Mississippi","2025-04-05","All Results","1.3525712341761156","2.4433021419641454","3.4148439287982617","Very Low",,"2025-12-11T08:29:03.022Z"
"Missouri","2025-08-23","1 Year","5.675276969749056","4.960380989359457","4.029762097835643","High",,"2025-12-11T08:29:03.022Z"
"Montana","2023-12-16","All Results","13.869674833389986","9.488943036324633","8.520743995454236","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Montana","2025-09-27","6 Months","3.020020241056452","3.239009038468878","3.3615756184940446","Low",,"2025-12-11T08:29:03.022Z"
"Montana","2023-11-18","All Results","9.233622641441695","4.989274470436027","5.061096478067521","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Montana","2024-03-09","All Results","9.337119974474737","3.906965928923254","3.3789962458472775","Very High","Limited Coverage","2025-12-11T08:29:03.022Z"
"Montana","2022-09-03","All Results","5.402165220142789","5.899080350980709","4.3246508897094795","High",,"2025-12-11T08:29:03.022Z"
"Nevada","2025-11-08","All Results","0.9271272180146368","1.567831707929676","1.6242621952991871","Very Low",,"2025-12-11T08:29:03.022Z"
"Nevada","2024-03-23","All Results","1.5433053840118172","2.6254979444809243","2.2757729245507523","Very Low",,"2025-12-11T08:29:03.022Z"
"New Mexico","2025-10-18","1 Year","1.1889177208149402","1.5394613661882595","1.5268578308950533","Very Low",,"2025-12-11T08:29:03.022Z"
"New Mexico","2024-06-08","All Results","4.485538681462339","2.2163106841957334","4.531886594180328","Moderate",,"2025-12-11T08:29:03.022Z"
"New York","2023-09-16","All Results","7.511188176233873","5.896661803316102","7.338822149985164","High",,"2025-12-11T08:29:03.022Z"
"New York","2025-10-04","All Results","4.021698256438311","2.496407815299542","2.974812925428912","Moderate",,"2025-12-11T08:29:03.022Z"
"North Carolina","2022-05-21","All Results","7.195330518570803","6.671691650208928","7.195330518570803","High",,"2025-12-11T08:29:03.022Z"
"North Carolina","2022-09-17","All Results","5.401561206214742","4.988450265800649","4.843204161003707","High",,"2025-12-11T08:29:03.022Z"
"North Dakota","2025-07-26","6 Months",,"2.573653627532112","2.2273085046828927","No Data",,"2025-12-11T08:29:03.022Z"
"Ohio","2024-09-28","All Results","6.674856989435689","4.716611437829917","4.563174267168745","High",,"2025-12-11T08:29:03.022Z"
"Ohio","2023-07-08","All Results","1.3599832222368624","2.079448884588503","1.7444871938071014","Very Low",,"2025-12-11T08:29:03.022Z"
"Ohio","2024-09-14","All Results","14.145126812667371","7.884387118525771","7.562319465662367","Very High",,"2025-12-11T08:29:03.022Z"
"Oklahoma","2022-07-16","All Results","25.557235805460202","9.833909554055126","10.703801262097581","Very High",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2023-07-08","All Results","1.634157279554982","2.079448884588503","1.6182447836526825","Very Low",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2025-03-08","All Results","3.8455903400014755","3.543313439222368","3.2216790420060755","Moderate",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2024-01-27","All Results","9.342461988329546","8.633557535977786","9.342461988329546","Very High",,"2025-12-11T08:29:03.022Z"
"Rhode Island","2024-01-27","All Results","7.001852085179801","8.633557535977786","9.342461988329546","High",,"2025-12-11T08:29:03.022Z"
"South Carolina","2022-04-02","All Results","3.986371901166679","1.4474841296759986","1.4495638288842467","Moderate",,"2025-12-11T08:29:03.022Z"
"Alabama","2025-05-03","1 Year","3.4471506830264853","2.0140624652171395","2.107196838394196","Moderate",,"2025-12-11T08:29:03.022Z"
"Arizona","2025-02-01","1 Year","4.977689868633928","6.295062700794311","4.008995799978396","Moderate",,"2025-12-11T08:29:03.022Z"
"Arizona","2022-10-15","All Results","1.353731855746162","3.5940693168789264","2.623499473436528","Very Low",,"2025-12-11T08:29:03.022Z"
"Arizona","2023-02-25","All Results","5.508228108831159","5.337972384591993","5.124877960152075","High",,"2025-12-11T08:29:03.022Z"
"Arizona","2022-05-28","All Results","4.771716154974531","7.81811915350313","9.394281774566164","Moderate",,"2025-12-11T08:29:03.022Z"
"California","2025-06-07","All Results","2.7763703008839378","1.615215579627301","2.5496360143622114","Low",,"2025-12-11T08:29:03.022Z"
"Colorado","2024-01-27","All Results","5.245449761210093","8.633557535977786","7.9246530836260245","Moderate",,"2025-12-11T08:29:03.022Z"
"Colorado","2023-05-06","All Results","1.8300838503970793","1.846085824110987","1.9958906091248445","Very Low",,"2025-12-11T08:29:03.022Z"
"Delaware","2024-04-13","All Results","1.088165156763362","1.9156964062901893","2.274675645210497","Very Low",,"2025-12-11T08:29:03.022Z"
"Delaware","2022-05-07","All Results","5.04332433875984","4.460699899811297","4.592277842089029","Moderate",,"2025-12-11T08:29:03.022Z"
"Florida","2024-12-21","All Results","3.0077525297256997","6.5434453019675285","4.757705781149336","Low",,"2025-12-11T08:29:03.022Z"
"Guam","2025-04-26","1 Year","1.5733044716792832","2.240837431518174","2.0170449399154697","Very Low",,"2025-12-11T08:29:03.022Z"
"Guam","2025-09-13","6 Months","2.486084612463544","6.3827771799192865","6.740228833837406","Low",,"2025-12-11T08:29:03.022Z"
"Hawaii","2023-10-07","All Results","3.5017062117074027","4.913723977106316","5.019892207854733","Moderate",,"2025-12-11T08:29:03.022Z"
"Idaho","2025-04-05","All Results","1.4101878117681257","2.4433021419641454","1.7804863272244182","Very Low",,"2025-12-11T08:29:03.022Z"
"Illinois","2024-01-06","All Results","13.887086122495472","13.617203836464467","13.887086122495472","Very High",,"2025-12-11T08:29:03.022Z"
"Indiana","2024-03-02","All Results","4.879339349178699","5.753713953751502","6.86681462179995","Moderate",,"2025-12-11T08:29:03.022Z"
"Iowa","2022-10-15","All Results","4.01567008004935","3.5940693168789264","4.516440446298628","Moderate",,"2025-12-11T08:29:03.022Z"
"Kansas","2025-08-02","1 Year","2.4944335967340487","2.9242054217050693","2.4944335967340487","Low",,"2025-12-11T08:29:03.022Z"
"Kansas","2025-11-08","6 Months","1.5114012205601648","1.567831707929676","1.5114012205601648","Very Low",,"2025-12-11T08:29:03.022Z"
"Kansas","2024-12-28","All Results","5.3547592302880345","7.014667397641093","9.151292514064558","High",,"2025-12-11T08:29:03.022Z"
"Kentucky","2025-11-15","1 Year","2.868891759824818","1.4504711116819653","1.0","Low",,"2025-12-11T08:29:03.022Z"
"Kentucky","2024-08-31","All Results","14.437376342920825","9.235529759761183","9.796252056668697","Very High",,"2025-12-11T08:29:03.022Z"
"Kentucky","2023-10-21","All Results","6.153581322406542","4.759367489995657","3.745635163516893","High",,"2025-12-11T08:29:03.022Z"
"Louisiana","2022-09-17","All Results","5.479513899809163","4.988450265800649","4.843204161003707","High",,"2025-12-11T08:29:03.022Z"
"Maine","2024-12-21","1 Year","8.375389532798032","6.5434453019675285","6.846018052709476","Very High",,"2025-12-11T08:29:03.022Z"
"Maryland","2025-08-02","1 Year","3.015998378453087","2.9242054217050693","3.3539772466760898","Low",,"2025-12-11T08:29:03.022Z"
"Maryland","2024-06-15","All Results","3.2135071272388593","2.6225860719331697","2.933077273846406","Low",,"2025-12-11T08:29:03.022Z"
"Maryland","2024-05-25","All Results","2.9376541402069964","1.8512591149174928","1.4768063087961605","Low",,"2025-12-11T08:29:03.022Z"
"Massachusetts","2025-11-15","All Results","1.729464917123133","1.4504711116819653","1.8486885733093776","Very Low",,"2025-12-11T08:29:03.022Z"
"Massachusetts","2025-02-01","All Results","8.936769559499243","6.295062700794311","8.15374538158614","Very High",,"2025-12-11T08:29:03.022Z"
"Michigan","2025-09-13","6 Months","2.4917506076599256","6.3827771799192865","4.97690588187134","Low",,"2025-12-11T08:29:03.022Z"
"Minnesota","2025-05-03","All Results","3.5629336176182105","2.0140624652171395","1.9147973245526875","Moderate",,"2025-12-11T08:29:03.022Z"
"Montana","2025-03-01","All Results","1.7085398153940905","4.123930419552647","2.5019383718887687","Very Low",,"2025-12-11T08:29:03.022Z"
"Montana","2023-03-04","All Results","13.340438844203595","4.223989235663678","4.712486536995807","Very High",,"2025-12-11T08:29:03.022Z"
"Nevada","2023-10-07","All Results","7.253815845597846","4.913723977106316","5.019892207854733","High",,"2025-12-11T08:29:03.022Z"
"Nevada","2025-07-26","1 Year","2.233170872974524","2.573653627532112","3.64256211218662","Low",,"2025-12-11T08:29:03.022Z"
"New Hampshire","2024-12-14","1 Year","6.258216969896029","5.2886432668360275","6.099146422582702","High",,"2025-12-11T08:29:03.022Z"
"New Jersey","2025-07-19","6 Months","1.6265610441440725","2.0417560228414526","1.6265610441440725","Very Low",,"2025-12-11T08:29:03.022Z"
"New Mexico","2023-01-14","All Results","2.4502133623541384","6.181433334639584","5.263956273566761","Low",,"2025-12-11T08:29:03.022Z"
"New Mexico","2025-10-11","6 Months","2.1663783029427117","1.974502654932987","2.245043277101844","Low",,"2025-12-11T08:29:03.022Z"
"New York","2025-09-27","1 Year","6.57547282047604","3.239009038468878","4.631290496118839","High",,"2025-12-11T08:29:03.022Z"
"North Dakota","2025-06-14","1 Year",,"1.5440424452756494","1.064973962973496","No Data",,"2025-12-11T08:29:03.022Z"
"Ohio","2025-09-13","All Results","4.472610644259957","6.3827771799192865","4.97690588187134","Moderate",,"2025-12-11T08:29:03.022Z"
"Oregon","2024-05-25","All Results","1.2282292565110817","1.8512591149174928","3.4868900630192696","Very Low",,"2025-12-11T08:29:03.022Z"
"Oregon","2025-11-08","1 Year","1.725256293580729","1.567831707929676","1.6242621952991871","Very Low",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2025-04-12","1 Year","3.024549430082984","2.2351301030832893","2.6270750786180646","Low",,"2025-12-11T08:29:03.022Z"
"Pennsylvania","2025-07-05","6 Months","1.1213371358672268","1.7333810455201903","1.390905474679133","Very Low",,"2025-12-11T08:29:03.022Z"
"Rhode Island","2025-03-15","All Results","4.122469306424515","4.004607300172638","3.508774084120082","Moderate",,"2025-12-11T08:29:03.022Z"
"South Carolina","2025-01-11","All Results","7.269298573496666","7.386690941484273","5.6955311102964705","High",,"2025-12-11T08:29:03.022Z"
"South Carolina","2024-12-21","1 Year","6.808331274017211","6.5434453019675285","4.757705781149336","High",,"2025-12-11T08:29:03.022Z"
"Alabama","2025-02-22","All Results","6.992425346505479","4.916088051120338","5.365975343414833","High",,"2025-12-11T08:29:03.022Z"
"Arizona","2025-03-01","1 Year","3.7646797093997213","4.123930419552647","2.5019383718887687","Moderate",,"2025-12-11T08:29:03.022Z"
"Arizona","2024-03-30","All Results","2.0502696729650736","2.2017498358792977","1.7715096827987533","Low",,"2025-12-11T08:29:03.022Z"
"Arkansas","2024-09-07","All Results","10.580669024391096","8.565581908905443","8.11086676103315","Very High",,"2025-12-11T08:29:03.022Z"
"Connecticut","2023-08-19","All Results","8.36744417806252","4.924672315922807","5.301336641931397","Very High",,"2025-12-11T08:29:03.022Z"
"Florida","2025-09-27","1 Year","2.519414249975867","3.239009038468878","2.7350172979018597","Low",,"2025-12-11T08:29:03.022Z"
"Florida","2025-11-29","6 Months","0.43007524201155267","1.485298436964814","1.1215873840681474","Very Low",,"2025-12-11T08:29:03.022Z"
"Guam","2025-03-15","All Results","0.8822510682499861","4.004607300172638","1.9892232893663286","Very Low",,"2025-12-11T08:29:03.022Z"
"Guam","2025-05-24","1 Year","14.117135533110059","1.4921365109433262","2.2253559641513156","Very High",,"2025-12-11T08:29:03.022Z"
"Hawaii","2022-09-17","All Results","1.9086809374037743","4.988450265800649","4.1141697709786325","Very Low",,"2025-12-11T08:29:03.022Z"
"Hawaii","2025-09-20","All Results","3.43468520460589","4.891046873631572","5.0207812273374","Moderate",,"2025-12-11T08:29:03.022Z"
"Hawaii","2024-04-13","All Results","2.2588220185888988","1.9156964062901893","1.5567171673698819","Low",,"2025-12-11T08:29:03.022Z"
"Idaho","2025-05-17","1 Year","1.7260026717789487","1.6264769996410204","2.404928498537936","Very Low",,"2025-12-11T08:29:03.022Z"
"Idaho","2025-06-14","1 Year","1.668848343519471","1.5440424452756494","2.262801289808928","Very Low",,"2025-12-11T08:29:03.022Z"
"Kansas","2025-11-08","45 Days","1.5114012205601648","1.567831707929676","1.5114012205601648","Very Low",,"2025-12-11T08:29:03.022Z"
"Kansas","2024-05-04","All Results","1.177929813569385","1.5584417546113658","1.3321330882588571","Very Low",,"2025-12-11T08:29:03.022Z"
"Kentucky","2025-05-10","1 Year","1.7278986796314835","1.7238284184718728","1.5768871117736927","Very Low",,"2025-12-11T08:29:03.022Z"
"Kentucky","2024-03-16","All Results","7.399824579619261","3.0470616732971165","3.651115888157267","High",,"2025-12-11T08:29:03.022Z"
"Louisiana","2025-11-22","All Results","2.864607008395662","1.6907320402749075","1.000444809391822","Low",,"2025-12-11T08:29:03.022Z"
"Maryland","2025-05-31","1 Year","1.3323801834238567","1.4614868201021676","1.3778416845779664","Very Low",,"2025-12-11T08:29:03.022Z"
"Michigan","2024-07-27","All Results","5.801952182369359","8.703906480090767","6.1011174341315755","High",,"2025-12-11T08:29:03.022Z"
"Michigan","2025-02-15","1 Year","2.92625311900561","5.6026863675965295","7.255329499884366","Low",,"2025-12-11T08:29:03.022Z"
"Michigan","2025-04-19","All Results","2.2998127171157985","2.4206323513959926","2.2998127171157985","Low",,"2025-12-11T08:29:03.022Z"
"Michigan","2024-08-24","All Results","3.1884824196226873","9.694130086056498","9.821047215073353","Low",,"2025-12-11T08:29:03.022Z"
"Missouri","2025-10-11","6 Months","1.2471539036360961","1.974502654932987","1.8589069217599272","Very Low",,"2025-12-11T08:29:03.022Z"
"Missouri","2023-06-03","All Results","1.337925245807479","1.1257778408131598","1.1689626229037395","Very Low",,"2025-12-11T08:29:03.022Z"
"Missouri","2022-12-31","All Results","6.553813255341483","10.335479894874467","8.497664679923307","High",,"2025-12-11T08:29:03.022Z"
