Week_Ending_Date,Data_Collection_Period,State/Territory,State/Territory_WVAL,WVAL_Category,Coverage,National_WVAL,Regional_WVAL,date_updated
"2024-08-31","All Results","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-23","All Results","Alaska","1.6192200260586775","Very Low",,"1.0","1.5859607262552777","2025-12-11T08:09:27.575Z"
"2025-10-25","1 Year","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-14","1 Year","Arkansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-29","All Results","California","1.628159059673353","Very Low",,"1.0","1.5887719636955673","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","California","1.6642109690374463","Very Low",,"1.7305745870615572","1.9651741248458208","2025-12-11T08:09:27.575Z"
"2025-07-26","All Results","Delaware","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-31","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","1 Year","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-11-11","All Results","Georgia","3.6437527744126887","Low",,"2.0191516089227384","2.2802110895407597","2025-12-11T08:09:27.575Z"
"2025-06-21","All Results","Guam","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-15","All Results","Idaho","1.2835895461390259","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-04-01","All Results","Illinois","1.0","Very Low",,"1.082714417652879","1.0","2025-12-11T08:09:27.575Z"
"2025-08-30","1 Year","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","Iowa","1.0","Very Low",,"1.7305745870615572","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","1 Year","Iowa","1.7662235972602038","Very Low",,"3.1165447076921016","1.0","2025-12-11T08:09:27.575Z"
"2025-06-28","6 Months","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-06-04","All Results","Kentucky","1.940750938188987","Very Low",,"2.3880196636706907","1.940750938188987","2025-12-11T08:09:27.575Z"
"2025-06-21","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-20","1 Year","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-02-04","All Results","Kentucky",,"No Data",,"2.255143585406013","1.7811451745784421","2025-12-11T08:09:27.575Z"
"2025-03-29","All Results","Louisiana","2.62735154277799","Very Low",,"1.9588761788141453","1.6224232972734873","2025-12-11T08:09:27.575Z"
"2024-05-18","All Results","Louisiana","1.0","Very Low",,"1.748350924760166","1.0","2025-12-11T08:09:27.575Z"
"2025-09-20","1 Year","Massachusetts","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","45 Days","Minnesota","1.7411972545898484","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-05","6 Months","Montana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-10","1 Year","Montana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","Nebraska","7.983390680606105","Moderate",,"2.91607407675488","3.1582474410059502","2025-12-11T08:09:27.575Z"
"2023-07-15","All Results","Nevada","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-05","6 Months","Nevada","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","Nevada","3.971939392998343","Low",,"1.7305745870615572","1.9651741248458208","2025-12-11T08:09:27.575Z"
"2025-01-25","1 Year","Nevada","15.177995738852381","High",,"18.91112680048799","15.44043776905948","2025-12-11T08:09:27.575Z"
"2023-05-20","All Results","New Hampshire","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-01","45 Days","New Hampshire","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-11-11","All Results","New Jersey","1.8668294410240225","Very Low",,"2.0191516089227384","1.9076591017101412","2025-12-11T08:09:27.575Z"
"2025-05-24","All Results","New Mexico","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","All Results","New Mexico","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-19","All Results","North Carolina","1.0","Very Low",,"1.1543867907071528","1.0","2025-12-11T08:09:27.575Z"
"2024-03-23","All Results","North Carolina","1.0","Very Low",,"3.333284667235409","2.1322496078436033","2025-12-11T08:09:27.575Z"
"2024-07-06","All Results","Oregon","1.5319140936132711","Very Low",,"1.0","1.2659570468066357","2025-12-11T08:09:27.575Z"
"2025-07-26","6 Months","Oregon","0.18693820492671892","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","6 Months","South Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-01-13","All Results","Tennessee","12.120485902838514","High",,"7.3881041272571295","7.237214378816985","2025-12-11T08:09:27.575Z"
"2023-07-29","All Results","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-01","1 Year","Utah","1.6447098783230936","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-25","1 Year","Utah","15.70287979926658","High",,"18.91112680048799","15.44043776905948","2025-12-11T08:09:27.575Z"
"2024-05-11","All Results","Vermont","2.1426528456012424","Very Low",,"1.9344484073773114","1.5514731163725521","2025-12-11T08:09:27.575Z"
"2023-12-23","All Results","Virginia","2.4227908868338144","Very Low",,"9.55500852959318","10.085097194780955","2025-12-11T08:09:27.575Z"
"2024-06-22","All Results","Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-14","All Results","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-22","All Results","West Virginia","8.838065059930626","Moderate",,"3.7217366413958355","4.158290996364622","2025-12-11T08:09:27.575Z"
"2025-01-11","All Results","Alabama","9.791129477062343","Moderate",,"9.89490965126393","9.791129477062343","2025-12-11T08:09:27.575Z"
"2024-08-17","All Results","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-08","All Results","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-08","1 Year","Alabama","11.788312161469165","High",,"18.869898987596738","18.452374529144606","2025-12-11T08:09:27.575Z"
"2025-06-07","All Results","Alaska","4.19701483975485","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-18","6 Months","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-29","All Results","Arkansas","1.9133122037067027","Very Low",,"1.9588761788141453","1.6224232972734873","2025-12-11T08:09:27.575Z"
"2025-01-11","1 Year","Arkansas","5.822817096960187","Low",,"9.89490965126393","9.791129477062343","2025-12-11T08:09:27.575Z"
"2022-04-23","All Results","California","2.6638548285184944","Very Low",,"2.6638548285184944","2.6638548285184944","2025-12-11T08:09:27.575Z"
"2025-08-16","6 Months","California","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-03-16","All Results","Colorado","1.0","Very Low",,"3.1389819665341925","2.3546799218115853","2025-12-11T08:09:27.575Z"
"2024-03-16","All Results","Connecticut","1.0","Very Low",,"3.1389819665341925","3.9232840112568","2025-12-11T08:09:27.575Z"
"2025-10-11","6 Months","Delaware","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-19","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-12-30","All Results","District of Columbia","28.407381433055633","Very High",,"13.666665324549044","14.542421299412975","2025-12-11T08:09:27.575Z"
"2024-09-07","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-01","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-22","All Results","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-26","1 Year","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","1 Year","Guam","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","1 Year","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-08","1 Year","Indiana","4.01160918174209","Low",,"8.47318666824106","9.100036253858022","2025-12-11T08:09:27.575Z"
"2024-08-31","All Results","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","1 Year","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-11-04","All Results","Kansas","2.1621163477166196","Very Low",,"1.6669733464389154","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","1 Year","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-03-12","All Results","Kentucky","4.6630122741089","Low",,"2.9562800214196936","4.045566678484658","2025-12-11T08:09:27.575Z"
"2024-09-28","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","45 Days","Louisiana","2.259411068650789","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-18","All Results","Maine","1.0","Very Low",,"1.748350924760166","1.5587121375133","2025-12-11T08:09:27.575Z"
"2025-08-23","6 Months","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-31","All Results","Massachusetts","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-08","All Results","Massachusetts","18.14425784115799","Very High",,"18.869898987596738","21.076954708330447","2025-12-11T08:09:27.575Z"
"2025-01-04","All Results","Michigan","3.482397622821584","Low",,"10.648901270441513","7.238226487297023","2025-12-11T08:09:27.575Z"
"2024-06-01","All Results","Minnesota","2.3539624573115803","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-01","1 Year","Montana","2.021835126939532","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-27","All Results","Nebraska","8.105671187612206","Moderate",,"2.017771606867681","2.269399281617207","2025-12-11T08:09:27.575Z"
"2024-06-29","All Results","Nebraska","7.983390680606105","Moderate",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-03-23","All Results","Nevada","4.3127886479718835","Low",,"3.333284667235409","2.541309427578649","2025-12-11T08:09:27.575Z"
"2025-08-16","6 Months","Nevada","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","6 Months","New Hampshire","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","45 Days","New Hampshire","3.611321776272425","Low",,"3.1165447076921016","3.611321776272425","2025-12-11T08:09:27.575Z"
"2025-08-09","6 Months","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-17","All Results","New Mexico","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","45 Days","New Mexico","1.2024421239575422","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","1 Year","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-10-14","All Results","South Dakota",,"No Data",,"1.3866011673308356","1.0","2025-12-11T08:09:27.575Z"
"2025-06-14","6 Months","Tennessee","1.1828566314729856","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","All Results","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-11-05","All Results","Utah","4.915736278718958","Low",,"4.782572301494523","4.915736278718958","2025-12-11T08:09:27.575Z"
"2025-08-16","6 Months","Utah","1.2408031869501976","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-04-22","All Results","Vermont","2.2597893871753083","Very Low",,"1.0","1.2274212358755654","2025-12-11T08:09:27.575Z"
"2023-06-17","All Results","Vermont","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-04","6 Months","Vermont","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-04","All Results","Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-02","All Results","Virginia","3.7408365387177325","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-06","All Results","Virginia","1.0","Very Low",,"2.6915611093471954","2.283204413718119","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-30","All Results","Washington","1.0","Very Low",,"1.0628012697548512","1.1256025395097027","2025-12-11T08:09:27.575Z"
"2025-06-07","All Results","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","1 Year","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","45 Days","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-21","1 Year","Alaska","3.263281168753303","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","1 Year","Alaska","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-11","All Results","Arizona","25.02624839145247","Very High",,"9.89490965126393","18.066583883318014","2025-12-11T08:09:27.575Z"
"2023-11-18","All Results","California","4.967912131453967","Low",,"2.294293656015861","2.860776497042033","2025-12-11T08:09:27.575Z"
"2025-10-25","All Results","Colorado","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-11","All Results","Colorado","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-07-06","All Results","Colorado","1.0","Very Low",,"1.0","1.2659570468066357","2025-12-11T08:09:27.575Z"
"2025-02-08","1 Year","Connecticut","21.076954708330447","Very High",,"18.869898987596738","21.076954708330447","2025-12-11T08:09:27.575Z"
"2023-09-23","All Results","Delaware","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","1 Year","Delaware","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-10","1 Year","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-22","All Results","Georgia","4.551945753472124","Low",,"3.7217366413958355","4.158290996364622","2025-12-11T08:09:27.575Z"
"2024-01-13","All Results","Georgia","14.761929870541866","High",,"7.3881041272571295","7.237214378816985","2025-12-11T08:09:27.575Z"
"2025-07-05","1 Year","Hawaii","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-11-04","All Results","Idaho","1.0","Very Low",,"1.6669733464389154","2.708111744250365","2025-12-11T08:09:27.575Z"
"2025-06-28","1 Year","Idaho","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","All Results","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","1 Year","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","6 Months","Indiana","2.997784105028738","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-10","All Results","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-09","All Results","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-05","1 Year","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-18","All Results","Louisiana","11.091395064556306","Moderate",,"11.714083887625346","9.789361738016712","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-18","All Results","Massachusetts","19.73014044079885","Very High",,"11.714083887625346","10.795992623979277","2025-12-11T08:09:27.575Z"
"2025-10-04","1 Year","Minnesota","1.278577104217375","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-10-08","All Results","Missouri","1.0","Very Low",,"1.881592650577589","1.0","2025-12-11T08:09:27.575Z"
"2025-04-12","1 Year","Missouri","1.0","Very Low",,"1.2423980151562468","1.4847960303124936","2025-12-11T08:09:27.575Z"
"2025-08-30","6 Months","Montana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-12-23","All Results","Nevada","15.58529500809785","High",,"9.55500852959318","14.130354486581105","2025-12-11T08:09:27.575Z"
"2023-02-18","All Results","New Jersey","2.058361781052621","Very Low",,"1.6822740252896287","1.6733565073037617","2025-12-11T08:09:27.575Z"
"2025-08-23","All Results","New Mexico","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","All Results","New York","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-04","1 Year","New York","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","North Carolina","1.8558356442752446","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-10-21","All Results","North Carolina","2.2453510868580695","Very Low",,"1.3419655661590166","1.1118220831553767","2025-12-11T08:09:27.575Z"
"2025-05-24","All Results","North Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-03-16","All Results","Ohio","1.0","Very Low",,"3.1389819665341925","5.7934490204457925","2025-12-11T08:09:27.575Z"
"2024-12-21","All Results","Ohio","1.0","Very Low",,"4.32802195626957","2.8733495692457947","2025-12-11T08:09:27.575Z"
"2023-08-19","All Results","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-04-08","All Results","Oklahoma","1.0","Very Low",,"1.0734111026990503","1.0","2025-12-11T08:09:27.575Z"
"2025-10-18","All Results","Oregon","0.18693820492671892","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-04","1 Year","Oregon","0.17877773460460866","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-03","All Results","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-13","All Results","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","All Results","Rhode Island","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-31","All Results","South Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","Tennessee","1.8350096274861427","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-07-13","All Results","Texas","2.8345667282258247","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-04-22","All Results","Utah","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-16","All Results","Utah","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-01","All Results","Utah","15.180430379704392","High",,"17.918784602336146","15.886536607716709","2025-12-11T08:09:27.575Z"
"2023-09-09","All Results","Virginia","2.1097497423785536","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","6 Months","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","45 Days","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-13","1 Year","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-22","All Results","Alabama","1.5827574763629817","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-10","1 Year","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-18","1 Year","Alaska","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","1 Year","Alaska","2.002574558676895","Very Low",,"1.7305745870615572","1.9651741248458208","2025-12-11T08:09:27.575Z"
"2025-05-17","1 Year","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-14","1 Year","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
